;race_id;horse_place;horse_number;horse_name;horse_sex;horse_age;horse_jockey_driver;horse_time;horse_time_per_km;distance_to_first_horse;horse_won;race_distance;ground_conditions;race_type;type_of_track;rail
5660;202303_862;1;9;HEVA BLONDE;F;6;Raffin E.;157.42;72.4;;1;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5661;202303_862;2;1;ILIADE;F;5;Levesque Mlle C.;157.7;72.5;;0;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5662;202303_862;3;10;ISLANDE MIKA;F;5;Martin G.;159.03;73.1;;0;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5663;202303_862;4;11;ILVICA DE HOUELLE;F;5;Lamy A.;159.05;73.1;;0;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5664;202303_862;5;4;IDA D'ARRY;F;5;Fraigne Mlle I.;159.17;73.2;;0;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5665;202303_862;6;2;INTRIGANTE;F;5;Lebourgeois Y.;159.97;73.5;;0;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5666;202303_862;7;8;IMPERIEUSE STEED;F;5;Abrivard A.;164.32;75.5;;0;2175;Terrain_Bon;Monté;Machefer;Corde à gauche
5667;202303_863;1;10;GALA PRIMEUR;H;7;Le Creps R.;197.26;74.4;;1;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5668;202303_863;2;15;GOODMORNING CHARLY;H;7;Olicard B.;197.55;74.5;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5669;202303_863;3;17;GO FAST ROC;M;7;Le Beller Mlle E.;198.12;74.8;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5670;202303_863;4;16;GOTHAM CITY;F;7;Geray P.;198.85;75.0;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5671;202303_863;5;4;GEWURZTRAMINER;H;7;Laisis D.;199.04;75.8;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5672;202303_863;6;8;GAMBLING LADY;F;7;De Vaugiraud A.;199.05;75.8;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5673;202303_863;7;3;GARIFAN DE CASTROU;H;7;Bord T.;199.51;76.0;;0;2625;Terrain_Bon;Attelé;Cendrée;Corde à droite
5674;202303_864;1;13;JERSEY GEMA;F;4;Terry C.;253.54;80.5;;1;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5675;202303_864;2;1;JAKARTA DE CHENU;F;4;Baudouin L.;253.84;80.6;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5676;202303_864;3;14;JAMAIQUE DE MONE;F;4;Congard R.;254.43;80.8;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5677;202303_864;4;11;JAZZ BUROIS;M;4;Delanoe F.;254.8;80.9;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5678;202303_864;5;10;JAKADI DE BOUERE;H;4;Poilane S.;255.04;81.0;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5679;202303_864;6;7;JACADI D'ARGILIN;H;4;Baude S.;255.1;81.0;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5680;202303_864;7;2;JERZINO VICI;H;4;Collette A.;255.46;81.1;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5681;202303_865;1;11;LA DIVA D'ALBEN;F;4;Moisan J.;0.0;0.0;;1;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5682;202303_865;2;9;MAGIC LEG'S;F;7;Lefebvre F.;0.0;0.0;2 L 1/2;0;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5683;202303_865;3;1;CANIAR DE LUXE;H;4;Boutin Hug.;0.0;0.0;3/4 L;0;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5684;202303_865;4;3;LA GREGORIENNE;F;5;Santiago Mlle D.;0.0;0.0;1/2 L;0;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5685;202303_865;5;8;ALIANTFEN;H;6;Bails Mlle L.;0.0;0.0;1 L 3/4;0;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5686;202303_865;6;14;JEVOUSVOISENCORE;H;9;Vogt Mlle S.;0.0;0.0;6 L;0;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5687;202303_865;7;4;REBEL D'ANS;H;8;Besnier H.;0.0;0.0;CTE ENC.;0;2500;Terrain_Lourd;Plat;Herbe;Corde à gauche
5688;202303_866;1;6;FAVORI DE BRY;H;8;Derieux R.;218.8;74.8;;1;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5689;202303_866;2;1;FALCO DE JUMILLY;H;8;Ensch N.;220.67;75.4;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5690;202303_866;3;3;FOSBURY;H;8;Bekaert D.;221.01;75.6;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5691;202303_866;4;7;FANGIO MADRIK;H;8;Lefevre N. G.;221.18;75.6;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5692;202303_866;5;9;FOLLOW ME FLASH;H;8;Cingland S.;221.32;75.7;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5693;202303_866;6;4;ENJOY DANCER;H;9;Mourice R.;221.38;75.7;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5694;202303_866;7;8;FOUDRE DE BENGALE;F;8;Sorel J. Ch.;221.42;75.7;;0;2925;Terrain_Bon;Attelé;Sable;Corde à gauche
5695;202303_867;1;4;HARIA DU BELLAY;F;6;Abrivard A.;184.76;75.4;;1;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5696;202303_867;2;6;HALMA D'AMER;F;6;Thomain D.;185.03;75.5;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5697;202303_867;3;9;HIRONDELLE FEE;F;6;Delacour G.;185.35;75.7;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5698;202303_867;4;5;HISTOIRE PIERJI;F;6;Hue R.;185.38;75.7;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5699;202303_867;5;8;HACIENDA;F;6;Lebarque V.;186.26;76.0;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5700;202303_867;6;7;HAITIAN FIGHT SONG;F;6;Delaune G.;186.41;76.1;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5701;202303_867;7;2;GIGI POP;F;7;Dersoir J. L. Cl.;186.69;76.2;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5702;202303_868;1;5;FEE VIVIANE;F;4;Chevillard T.;0.0;0.0;;1;3400;Terrain_TrèsSouple;Haies;Herbe;Corde à gauche
5703;202303_868;2;2;JABUSE MACHINE;F;4;Richard G.;0.0;0.0;1/2 L;0;3400;Terrain_TrèsSouple;Haies;Herbe;Corde à gauche
5704;202303_868;3;4;JESSI SEI;F;4;Zuliani A.;0.0;0.0;6 L;0;3400;Terrain_TrèsSouple;Haies;Herbe;Corde à gauche
5705;202303_868;4;1;OSAXALINA;F;4;Beaurain T.;0.0;0.0;7 L;0;3400;Terrain_TrèsSouple;Haies;Herbe;Corde à gauche
5706;202303_868;5;6;AVENUE SPANISH;F;4;Ferreira N.;0.0;0.0;3 L 1/2;0;3400;Terrain_TrèsSouple;Haies;Herbe;Corde à gauche
5707;202303_868;6;7;KANOUMA JELOIS;F;4;Ouvrier Kev.;0.0;0.0;12 L;0;3400;Terrain_TrèsSouple;Haies;Herbe;Corde à gauche
5708;202303_869;1;11;HARLEM DU BOULAY;H;6;Bekaert D.;204.99;75.2;;1;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5709;202303_869;2;3;HAZARDOUS GAME;H;6;Lefevre N. G.;205.52;76.1;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5710;202303_869;3;7;FAR WEST DE BUSSET;H;8;Bouyer G.;206.32;76.4;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5711;202303_869;4;2;FOLLOW DARLING;F;8;Ruet B.;206.6;76.5;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5712;202303_869;5;5;HOLD DREAM TURBO;H;6;Tintillier A.;207.21;76.7;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5713;202303_869;6;16;FILAE DE SOYORA;F;8;Chauve-laffay Q.;207.38;76.1;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5714;202303_869;7;9;INBREED;M;5;Lamaziere L.;207.84;76.3;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5715;202303_870;1;7;SEIRY;F;5;Monnier A.;0.0;0.0;;1;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5716;202303_870;2;8;EMBAJADORES;H;9;Pouchin A.;0.0;0.0;CTE TETE;0;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5717;202303_870;3;4;CAPABLE;F;6;Valle Skar Mlle F.;0.0;0.0;CTE TETE;0;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5718;202303_870;4;2;HARD TALK;H;9;Piccone T.;0.0;0.0;1/2 L;0;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5719;202303_870;5;3;MARALINKO;H;4;Velon Mlle M.;0.0;0.0;TETE;0;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5720;202303_870;6;6;ELYT OF GOLD;H;9;Planque S.;0.0;0.0;2 L 1/2;0;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5721;202303_870;7;1;CHARLIMIX;H;4;Millet G.;0.0;0.0;6 L;0;3200;Terrain_Standard;Plat;Sable fibré;Corde à droite
5722;202303_871;1;5;KASSICA DU GOUTIER;F;3;Lagadeuc F.;164.9;76.7;;1;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5723;202303_871;2;3;KILLY D'IRATY;H;3;David L. M.;165.3;76.9;;0;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5724;202303_871;3;10;KEILA DU PERCHE;F;3;Seguin V.;167.2;77.8;;0;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5725;202303_871;4;12;KAVALA DE PADD;F;3;Houyvet S.;167.3;77.8;;0;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5726;202303_871;5;8;KALYPSO ATOUT;M;3;Hue R.;168.5;78.4;;0;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5727;202303_871;6;4;KALISTA DE HOUELLE;F;3;Tijou P.;168.6;78.4;;0;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5728;202303_871;7;7;KIARA DES MONTS;F;3;Gelormini G.;169.6;78.9;;0;2150;Terrain_Bon;Attelé;Sable;Corde à droite
5729;202303_872;1;6;ALBA DEI GREPPI;F;7;Gelormini G.;219.67;75.7;;1;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5730;202303_872;2;3;GOFARA;F;7;Mottier M.;220.21;75.9;;0;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5731;202303_872;3;12;LAST WINNER;F;8;D'haenens N.;220.59;75.4;;0;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5732;202303_872;4;11;DIGITAL DOMINANCE;H;7;Nivard F.;220.9;75.5;;0;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5733;202303_872;5;7;GALON D'AMIRAL;H;7;Piton B.;221.75;76.5;;0;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5734;202303_872;6;1;ZEPPELIN MAN;H;8;Manzone Mar.;222.05;76.6;;0;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5735;202303_872;7;13;FOREVER ISQUES;H;8;Huygens Mlle H.;222.27;76.0;;0;2900;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5736;202303_873;1;1;JOLI LOOK;H;4;Meunier Gab.;0.0;0.0;;1;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5737;202303_873;2;5;JAPELOU DECIERGUES;M;4;Ferreira N.;0.0;0.0;8 L;0;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5738;202303_873;3;2;NAROM PARK;H;4;Richard G.;0.0;0.0;1 L 1/4;0;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5739;202303_873;4;8;WILD PRETENDER;F;4;Chesneau A.;0.0;0.0;8 L;0;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5740;202303_873;5;3;ANGEL FIRST;H;4;Suisse Mlle Léa;0.0;0.0;4 L;0;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5741;202303_873;6;9;VELSHEDA;F;4;Gauffenic N.;0.0;0.0;5 L;0;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5742;202303_873;7;6;JACKSON DU GRANIT;H;4;Poincot Chr.;0.0;0.0;12 L;0;3500;Terrain_TrèsSouple;Steeplechase;Herbe;Corde à gauche
5743;202303_874;1;11;IROQUOIS DIGEO;H;5;David Kev.;217.58;76.3;;1;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5744;202303_874;2;12;IMPECC BLUE;H;5;Mary J. Ph.;217.94;76.5;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5745;202303_874;3;16;ILLEGIO D'ALOUETTE;H;5;Chavatte A. A.;218.35;75.9;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5746;202303_874;4;5;IRWIN STAR;H;5;Gontier B.;219.1;76.9;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5747;202303_874;5;13;IAGO DE SENOVILLE;H;5;Ferre C.;219.28;76.3;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5748;202303_874;6;9;IDEO DE REP;H;5;Delasalle B.;219.4;77.0;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5749;202303_874;7;4;I AM BELRI;H;5;Picot F.;221.85;77.8;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5750;202303_875;1;9;KALIF LANDIA;M;3;Lagadeuc F.;202.0;77.0;;1;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5751;202303_875;2;4;KINGSTON DE BLARY;M;3;Thomain D.;202.55;77.2;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5752;202303_875;3;11;KASHMIR JADOR;H;3;Jublot L.;202.74;77.2;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5753;202303_875;4;14;KING AULNAIES;M;3;De Jesus Est.;202.78;77.2;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5754;202303_875;5;15;KING LUCKY;M;3;Baude S.;203.4;77.5;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5755;202303_875;6;6;KOUROUX;M;3;Ruault E.;203.62;77.6;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5756;202303_875;7;13;KILLER SUN DRALIAM;H;3;Ernault S.;204.55;77.9;;0;2625;Terrain_Bon;Attelé;Sable;Corde à gauche
5757;202303_876;1;1;GAMSOUL;H;7;Julliot R.;0.0;0.0;;1;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5758;202303_876;2;3;ZUMBA DU MAZET;F;7;Plouganou J.;0.0;0.0;7 L 1/2;0;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5759;202303_876;3;2;SHAWINIGAN;H;6;Lebrun J. S.;0.0;0.0;1 L;0;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5760;202303_876;4;4;I'M WALKIN';H;6;Sourbe Mlle H.;0.0;0.0;1 L 1/2;0;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5761;202303_876;5;6;ELLIE'STAR;F;9;Rodriguez Nunez H.;0.0;0.0;12 L;0;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5762;202303_876;6;5;GAMER;H;7;Bouyssou S.;0.0;0.0;15 L;0;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5763;202303_876;7;7;EMIRA DU GOUET;F;9;Blot P.;0.0;0.0;10 L;0;Country;Terrain_Bon;Cross;Herbe;Corde à droite
5764;202303_877;1;1;HALFWAY LINE;M;3;Piccone T.;0.0;0.0;;1;1600;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
5765;202303_877;2;2;VALIMI;M;3;Demuro C.;0.0;0.0;2 L 1/2;0;1600;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
5766;202303_877;3;4;BOOK OF LIFE;M;3;Barzalona M.;0.0;0.0;2 L;0;1600;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
5767;202303_877;4;6;COGNAC;M;3;Soumillon C.;0.0;0.0;CTE TETE;0;1600;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
5768;202303_877;5;3;PONTY;H;3;Bachelot T.;0.0;0.0;2 L 1/2;0;1600;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
5769;202303_877;6;5;BIG LOG;M;3;Roussel Léo;0.0;0.0;3/4 L;0;1600;Terrain_TrèsSouple;Plat;Gazon;Corde à gauche
5770;202303_878;1;7;IN THE AIR DELO;H;5;Cormy Mick.;158.21;73.6;;1;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
5771;202303_878;2;3;IBIS DE CHAHAINS;H;5;Grasset M.;158.51;73.7;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
5772;202303_878;3;1;IVALJO;H;5;Sorel J. Ch.;158.67;73.8;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
5773;202303_878;4;2;IL MIO;H;5;Ensch N.;158.92;73.9;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
5774;202303_878;5;9;IDRA DE BEYLEV;F;5;Guelpa J.;161.68;75.2;;0;2150;Terrain_Bon;Attelé;Sable;Corde à gauche
5775;202303_879;1;2;BOLSUREY FAL;M;3;Blanchouin T.;0.0;0.0;;1;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5776;202303_879;2;3;KHARKIV;M;3;Bourgeais A.;0.0;0.0;5 L;0;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5777;202303_879;3;7;LOVER WITH A G;F;3;Justum M.;0.0;0.0;4 L;0;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5778;202303_879;4;5;CAPELENA;F;3;Alexandre Roussel;0.0;0.0;3 L;0;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5779;202303_879;5;8;SHAULAA;F;3;Cirocca Dav.;0.0;0.0;3 L;0;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5780;202303_879;6;6;FIRST LADY TIME;F;3;Hardouin E.;0.0;0.0;15 L;0;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5781;202303_879;7;9;LA CHIP;F;3;Raimbault C.;0.0;0.0;3/4 L;0;1350;Terrain_Collant;Plat;Herbe;Corde à droite
5782;202303_880;1;4;ILOUANE DU VIVIER;F;5;Ernault S.;209.9;77.7;;1;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5783;202303_880;2;6;IMMIDJA;F;5;Mottier M.;210.9;78.1;;0;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5784;202303_880;3;8;IDOLE STAR;F;5;Verva L.;211.1;78.2;;0;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5785;202303_880;4;1;IZORA BARZAT;F;5;Robin B.;211.5;78.3;;0;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5786;202303_880;5;2;IZARRA XURIA;F;5;Ouvrie F.;213.1;78.9;;0;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5787;202303_880;6;3;ISIS TUILERIE;F;5;Chartier Fra.;213.2;79.0;;0;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5788;202303_880;7;7;IDOLE DE CALENDES;F;5;Nicole Ch.;213.4;79.0;;0;2700;Terrain_Bon;Attelé;Cendrée;Corde à gauche
5789;202303_881;1;9;KINKAJOU;M;3;Dubois J.;225.69;79.2;;1;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5790;202303_881;2;5;KINGMAMBO BELLO;M;3;Ernault S.;225.84;79.2;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5791;202303_881;3;13;KOKA RIGHT;M;3;Szirmay E.;226.19;79.4;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5792;202303_881;4;7;KASHMIR JADOR;H;3;Jublot L.;226.23;79.4;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5793;202303_881;5;2;KARMA TEJY;M;3;Chalon Ch.;228.92;80.3;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5794;202303_881;6;14;KINGS CANYON ACE;M;3;Ferchaud S.;229.34;80.5;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5795;202303_881;7;8;KHALIF DEL PHEDO;H;3;Raffin E.;229.55;80.5;;0;2850;Terrain_Bon;Attelé;Sable;Corde à gauche
5796;202303_882;1;3;JASMINE LOULOU;F;4;Chauve-laffay Ben.;155.78;76.0;;1;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5797;202303_882;2;12;JACINTHE MAGUET;F;4;Desmigneux F.;155.81;76.0;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5798;202303_882;3;14;JENY DE GOUYE;F;4;Thienne B.;156.33;76.3;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5799;202303_882;4;1;JARNY DE BERTRANGE;F;4;Raffestin G.;156.4;76.3;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5800;202303_882;5;4;JIPSY ROYALE;F;4;Peltier S.;156.56;76.4;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5801;202303_882;6;5;JENY GROOVE'S;F;4;Cormy Martin;157.09;76.6;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5802;202303_882;7;6;JOY D'ARZAL;F;4;Chauve-laffay Q.;157.43;76.8;;0;2050;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5803;202303_883;1;5;EL PACO;H;9;Clozier Cha.;195.69;76.0;;1;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5804;202303_883;2;4;FILOU DE SITA;H;8;Lacoma M.;195.82;76.0;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5805;202303_883;3;12;FLEURON DE NEUVY;H;8;Seigne Léo;195.95;76.1;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5806;202303_883;4;8;ENERGIE MERITE;F;9;Bouyne D.;196.31;76.2;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5807;202303_883;5;1;FIGARO GRAVE;H;8;Freyssenge J. M.;196.87;76.5;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5808;202303_883;6;15;DUC DU FORT;H;10;Langlois C.;197.44;76.7;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5809;202303_883;7;7;GAYA DES BROUSSES;F;7;Rasmussen Mme Ann K.;197.56;76.7;;0;2575;Terrain_Bon;Attelé;Cendrée;Corde à droite
5810;202303_884;1;5;GALILEO BELLO;M;7;Gelormini G.;198.11;73.4;;1;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5811;202303_884;2;7;EXPRESSO GOOD;M;9;Monclin J. Ph.;198.31;73.4;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5812;202303_884;3;6;EPSON D'ARIANE;H;9;Raffin E.;198.44;73.5;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5813;202303_884;3;8;ESPOIR DU NOYER;H;9;Rochard B.;0.0;0.0;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5814;202303_884;5;14;FASHION TOUCH;F;8;Lagadeuc F.;198.8;73.6;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5815;202303_884;6;9;GOLD RIVER;H;7;Abrivard A.;199.29;73.8;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5816;202303_884;7;11;EOLIEN DE CHENU;H;9;Abrivard M.;199.04;73.7;;0;2700;Terrain_Bon;Attelé;Machefer;Corde à gauche
5817;202303_885;1;13;IDEAL DELADOU;H;5;Collette A.;249.21;78.5;;1;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5818;202303_885;2;11;ISEBERT DES ULMES;H;5;Baude S.;249.52;78.6;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5819;202303_885;3;2;ICARE DE PHYT'S;H;5;Lamy R.;249.72;79.3;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5820;202303_885;4;10;IRIS DU PERCHE;H;5;Seguin V.;249.84;78.7;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5821;202303_885;5;8;IDEE SALLELOISE;F;5;Koubiche L.;250.07;79.4;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5822;202303_885;6;4;IO DOMENICO;H;5;Deville J.;251.14;79.7;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5823;202303_885;7;12;IDEFIX D'OURVILLE;H;5;Martin G.;251.45;79.2;;0;3150;Terrain_Bon;Attelé;Sable;Corde à droite
5824;202303_886;1;5;HALADIN D'ARGENT;H;6;Rochard B.;186.37;76.1;;1;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5825;202303_886;2;14;HAWAI PONT VAUTIER;H;6;Meriel A.;186.73;75.4;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5826;202303_886;3;12;HEMERA TURGOT;F;6;Barrier A.;187.35;75.7;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5827;202303_886;4;2;HEVA DES NIELLES;F;6;Blandin G.;187.46;76.5;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5828;202303_886;5;1;HELIA DE LAXA;F;6;Randon A.;187.59;76.6;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5829;202303_886;6;9;HORS CADRE;H;6;Lecanu F.;187.67;76.6;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5830;202303_886;7;13;HOMMAGE DE TILLARD;H;6;Harel F.;187.87;75.9;;0;2450;Terrain_Bon;Attelé;Sable;Corde à droite
5831;202303_887;1;11;EL PACO;H;9;Guenet Mme B.;205.0;75.2;;1;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5832;202303_887;2;1;GALION DES THIRONS;H;7;Huguet Mme C.;205.05;75.9;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5833;202303_887;3;3;EXO D'EPUISAY;H;9;Perret R. F.;205.66;76.2;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5834;202303_887;4;5;EPI DES VAUX;H;9;Cordeau D. E.;205.84;76.2;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5835;202303_887;5;4;ECLAT DE RANCHVAL;H;9;Fedry B.;206.1;76.3;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5836;202303_887;6;8;EXO NELGER;M;9;Zeghouani S.;206.43;75.8;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5837;202303_887;7;7;FIRST GLAM;H;8;Blanchetiere Mlle S.;206.83;75.9;;0;2700;Terrain_Bon;Attelé;Pouzzolane;Corde à droite
5838;202303_888;1;1;ILAYA;F;5;Lebourgeois Y.;152.04;72.4;;1;2100;Terrain_Bon;Attelé;Machefer;Corde à gauche
5839;202303_888;2;8;INDONESIA;F;5;Abrivard M.;152.36;72.6;;0;2100;Terrain_Bon;Attelé;Machefer;Corde à gauche
